employee_id,first_name,last_name,email,department,job_title,hire_date,country,employment_type,manager_id
11403,Jonathan,Davis,jonathan.davis@globaltech.com,Information Technology,Marketing Manager,2017-11-21,Switzerland,Full-Time,14848
11404,Gregory,Martin,gregory.martin@globaltech.com,Quality Assurance,Sales Representative,2016-04-23,Australia,Part-Time,11493
11405,Jack,Moreno,jack.moreno@globaltech.com,DevOps,Staff Engineer,2020-06-26,Sweden,Full-Time,11886
11406,Sarah,Taylor,sarah.taylor@globaltech.com,Business Development,QA Lead,2017-06-11,Switzerland,Contractor,9277
11407,Angela,Henry,angela.henry@globaltech.com,Communications,Quality Assurance Engineer,2016-02-05,China,Full-Time,330
11408,Nancy,Ramirez,nancy.ramirez@globaltech.com,DevOps,Sales Representative,2023-06-28,United States,Full-Time,12735
11409,Carolyn,Ramirez,carolyn.ramirez@globaltech.com,Quality Assurance,Business Analyst,2018-02-18,Germany,Full-Time,10518
11410,Amanda,Price,amanda.price@globaltech.com,Strategy,Sales Director,2021-06-29,United States,Contractor,4254
11411,Ashley,Gonzalez,ashley.gonzalez@globaltech.com,Legal,Marketing Specialist,2024-10-28,Australia,Contractor,2325
11412,Andrew,Allen,andrew.allen@globaltech.com,Product,Financial Analyst,2024-10-26,Brazil,Full-Time,3016
11413,Patricia,Gonzalez,patricia.gonzalez@globaltech.com,Quality Assurance,Data Analyst,2024-02-25,Hong Kong,Contractor,9206
11414,Rachel,Gomez,rachel.gomez@globaltech.com,Human Resources,Accountant,2024-04-26,Hong Kong,Part-Time,6981
11415,Jeffrey,Scott,jeffrey.scott@globaltech.com,DevOps,Account Executive,2018-10-05,Brazil,Contractor,9734
11416,Aaron,Lee,aaron.lee@globaltech.com,Human Resources,Staff Engineer,2022-03-01,Australia,Part-Time,2158
11417,Margaret,Rogers,margaret.rogers@globaltech.com,Sales,Solutions Architect,2015-08-12,China,Part-Time,5316
11418,Paul,Dixon,paul.dixon@globaltech.com,Quality Assurance,Consultant,2018-09-03,Spain,Contractor,10496
11419,Emma,Reyes,emma.reyes@globaltech.com,Communications,Account Executive,2023-05-26,Switzerland,Full-Time,
11420,Katherine,Young,katherine.young@globaltech.com,Marketing,Quality Assurance Engineer,2019-11-29,France,Part-Time,
11421,Jose,Taylor,jose.taylor@globaltech.com,Quality Assurance,Senior Software Engineer,2015-07-31,India,Full-Time,3667
11422,Jason,Martinez,jason.martinez@globaltech.com,Product,Staff Engineer,2018-08-20,Brazil,Part-Time,
11423,Laura,Price,laura.price@globaltech.com,Communications,Sales Director,2022-10-01,Spain,Full-Time,6641
11424,Kenneth,Henry,kenneth.henry@globaltech.com,Product,Staff Engineer,2023-09-30,Italy,Full-Time,9914
11425,Samantha,Henry,samantha.henry@globaltech.com,Sales,Account Executive,2023-08-03,Netherlands,Contractor,10814
11426,Jack,Mason,jack.mason@globaltech.com,Sales,Accountant,2017-07-05,China,Contractor,2238
11427,Ryan,Kemp,ryan.kemp@globaltech.com,Marketing,Data Engineer,2017-10-17,South Korea,Full-Time,11247
11428,Sarah,Morgan,sarah.morgan@globaltech.com,Communications,Accountant,2016-09-25,Brazil,Contractor,5042
11429,Jack,Thompson,jack.thompson@globaltech.com,Marketing,Solutions Architect,2016-01-01,Hong Kong,Contractor,3840
11430,Christine,Johnson,christine.johnson@globaltech.com,Business Development,Senior Software Engineer,2022-10-17,,Contractor,6460
11431,David,Morgan,david.morgan@globaltech.com,Supply Chain,Operations Manager,2020-03-26,Ireland,Contractor,537
11432,Robert,Porter,robert.porter@globaltech.com,Communications,QA Lead,2022-09-17,Brazil,Contractor,12735
11433,Gregory,Reeves,gregory.reeves@globaltech.com,Information Technology,Marketing Specialist,2021-06-21,Singapore,Part-Time,
11434,Rachel,Young,rachel.young@globaltech.com,Human Resources,Data Engineer,2017-10-13,South Korea,Contractor,2560
11435,Amanda,Brown,amanda.brown@globaltech.com,Human Resources,Solutions Architect,2016-01-21,Australia,Contractor,14516
11436,Sandra,Torres,sandra.torres@globaltech.com,Sales,HR Manager,2019-04-28,Switzerland,Part-Time,
11437,Michelle,Russell,michelle.russell@globaltech.com,Business Development,Business Analyst,2022-10-22,Brazil,Part-Time,12778
11438,Brandon,Moreno,brandon.moreno@globaltech.com,Communications,QA Lead,2024-08-29,Switzerland,Part-Time,13640
11439,Gary,Rogers,gary.rogers@globaltech.com,Customer Success,Systems Administrator,2023-10-09,South Korea,Contractor,10368
11440,Christine,Crawford,christine.crawford@globaltech.com,Finance,Marketing Specialist,2021-09-11,Sweden,Contractor,8510
11441,Rebecca,Gordon,rebecca.gordon@globaltech.com,Engineering,Software Engineer,2017-04-13,Australia,Full-Time,4371
11442,Larry,Reed,larry.reed@globaltech.com,Operations,Controller,2018-11-24,Singapore,Full-Time,
11443,Kenneth,Allen,kenneth.allen@globaltech.com,Manufacturing,QA Lead,2017-12-14,Sweden,Full-Time,2715
11444,Peter,Nickerson,peter.nickerson@globaltech.com,Product,Project Manager,2018-02-27,Italy,Full-Time,3173
11445,Donald,Campbell,donald.campbell@globaltech.com,DevOps,Marketing Specialist,2015-06-04,Sweden,Part-Time,2715
11446,Scott,Stevens,scott.stevens@globaltech.com,Strategy,Project Manager,2017-12-12,China,Part-Time,6156
11447,James,Rodriguez,james.rodriguez@globaltech.com,Quality Assurance,Recruiter,2016-11-09,United Kingdom,Full-Time,
11448,Sandra,Porter,sandra.porter@globaltech.com,Customer Success,Data Engineer,2016-05-26,Italy,Full-Time,1368
11449,Helen,Fox,helen.fox@globaltech.com,Marketing,Financial Analyst,2016-03-03,United States,Full-Time,9305
11450,Jason,Harris,jason.harris@globaltech.com,Manufacturing,Marketing Manager,2015-11-23,Singapore,Contractor,7680
11451,John,Martin,john.martin@globaltech.com,Strategy,Financial Analyst,2015-07-30,Switzerland,Full-Time,10335
11452,Debra,Stevens,debra.stevens@globaltech.com,Sales,Account Executive,2019-04-25,Spain,Contractor,1986
11453,Benjamin,Gonzalez,benjamin.gonzalez@globaltech.com,Human Resources,Project Manager,2018-06-10,Ireland,Contractor,2560
11454,Joseph,Anderson,joseph.anderson@globaltech.com,Quality Assurance,Account Executive,2020-05-06,Spain,Part-Time,2198
11455,Deborah,Walker,deborah.walker@globaltech.com,Business Development,Marketing Specialist,2023-12-31,Australia,Part-Time,13165
11456,Patrick,Thompson,patrick.thompson@globaltech.com,Supply Chain,Recruiter,2023-01-09,Hong Kong,Full-Time,4788
11457,Alexander,Wilson,alexander.wilson@globaltech.com,DevOps,QA Lead,2017-02-11,Italy,Full-Time,
11458,Samantha,Henry,samantha.henry@globaltech.com,Engineering,Controller,2015-04-01,United States,Contractor,14153
11459,Jack,Reeves,jack.reeves@globaltech.com,Communications,Software Engineer,2019-02-04,Germany,Full-Time,13007
11460,Elizabeth,Edwards,elizabeth.edwards@globaltech.com,Strategy,Accountant,2019-11-08,Switzerland,Contractor,12546
11461,Jeffrey,King,jeffrey.king@globaltech.com,DevOps,Sales Representative,2022-09-19,Australia,Part-Time,7433
11462,Joseph,Thomas,joseph.thomas@globaltech.com,Communications,Quality Assurance Engineer,2018-07-04,India,Full-Time,14721
11463,Steven,Hernandez,steven.hernandez@globaltech.com,Communications,Software Engineer,2015-08-02,Netherlands,Part-Time,5138
11464,Jerry,Collins,jerry.collins@globaltech.com,Sales,Operations Manager,2024-12-27,Singapore,Part-Time,927
11465,Susan,Miller,susan.miller@globaltech.com,DevOps,Marketing Manager,2016-04-21,China,Full-Time,3765
11466,David,Thomas,david.thomas@globaltech.com,Quality Assurance,Controller,2023-09-04,Sweden,Contractor,3633
11467,Adam,Scott,adam.scott@globaltech.com,Data Science,Recruiter,2015-07-19,India,Contractor,8119
11468,Debra,Kemp,debra.kemp@globaltech.com,Strategy,Quality Assurance Engineer,2016-04-09,United Kingdom,Contractor,13244
11469,Helen,Reeves,helen.reeves@globaltech.com,Legal,Sales Director,2019-09-13,Singapore,Part-Time,10204
11470,Cynthia,Burns,cynthia.burns@globaltech.com,Strategy,Analyst,2023-05-12,Ireland,Part-Time,4527
11471,Deborah,Taylor,deborah.taylor@globaltech.com,Human Resources,Systems Administrator,2022-09-23,France,Contractor,2647
11472,Timothy,Miller,timothy.miller@globaltech.com,Customer Success,Sales Director,2017-08-14,Australia,Part-Time,4462
11473,James,Gonzalez,james.gonzalez@globaltech.com,Business Development,Financial Analyst,2015-02-16,South Korea,Full-Time,1107
11474,Tyler,Lopez,tyler.lopez@globaltech.com,Operations,HR Manager,2020-03-14,South Korea,Contractor,14516
11475,Dorothy,Young,dorothy.young@globaltech.com,DevOps,Sales Director,2022-05-22,Brazil,Contractor,11513
11476,Jose,Scott,jose.scott@globaltech.com,Data Science,Business Analyst,2017-05-14,Australia,Contractor,530
11477,Daniel,Davis,daniel.davis@globaltech.com,Engineering,Solutions Architect,2023-09-26,Spain,Contractor,3101
11478,Steven,Russell,steven.russell@globaltech.com,Quality Assurance,Senior Software Engineer,2015-05-09,Sweden,Contractor,6188
11479,Stephanie,Bennett,stephanie.bennett@globaltech.com,Operations,Staff Engineer,2015-08-11,Mexico,Full-Time,13838
11480,Jacob,Allen,jacob.allen@globaltech.com,Strategy,Recruiter,2016-03-11,China,Contractor,11942
11481,Jack,Robinson,jack.robinson@globaltech.com,Customer Success,Staff Engineer,2021-03-10,Sweden,Contractor,10556
11482,Michelle,Ramos,michelle.ramos@globaltech.com,Product,Marketing Specialist,2018-12-07,Germany,Full-Time,6992
11483,Matthew,Ramirez,matthew.ramirez@globaltech.com,Product,Accountant,2015-10-22,Italy,Contractor,12306
11484,Tyler,King,tyler.king@globaltech.com,Customer Success,Staff Engineer,2024-11-11,Spain,Part-Time,3197
11485,Benjamin,Knox,benjamin.knox@globaltech.com,Sales,HR Manager,2024-11-15,France,Full-Time,13519
11486,Christine,Kennedy,christine.kennedy@globaltech.com,Customer Success,HR Manager,2017-07-09,Netherlands,Full-Time,8904
11487,Daniel,Ramirez,daniel.ramirez@globaltech.com,Product,Data Engineer,2018-12-24,Mexico,Part-Time,7822
11488,Jacob,Young,jacob.young@globaltech.com,Operations,Recruiter,2024-05-28,Brazil,Full-Time,5573
11489,Carol,Rodriguez,carol.rodriguez@globaltech.com,Strategy,Senior Product Manager,2024-10-03,Japan,Part-Time,12716
11490,Nicole,Ramos,nicole.ramos@globaltech.com,Engineering,Product Manager,2022-07-03,Japan,Contractor,6225
11491,Jessica,Kennedy,jessica.kennedy@globaltech.com,Engineering,Sales Representative,2024-02-16,Hong Kong,Part-Time,9324
11492,Jack,Gomez,jack.gomez@globaltech.com,Customer Success,Accountant,2017-03-12,Brazil,Part-Time,7425
11493,Benjamin,Rogers,benjamin.rogers@globaltech.com,Strategy,Senior Product Manager,2016-02-06,Netherlands,Contractor,10403
11494,Angela,Miller,angela.miller@globaltech.com,Business Development,Data Scientist,2022-07-25,Hong Kong,Full-Time,2973
11495,Donald,Edwards,donald.edwards@globaltech.com,DevOps,Recruiter,2024-10-25,Italy,Part-Time,5402
11496,Ashley,Hunter,ashley.hunter@globaltech.com,Strategy,Business Analyst,2021-05-12,Switzerland,Contractor,13223
11497,Paul,Clark,paul.clark@globaltech.com,Customer Success,Staff Engineer,2019-05-20,United States,Full-Time,8896
11498,Douglas,Lewis,douglas.lewis@globaltech.com,,Quality Assurance Engineer,2022-02-19,Switzerland,Part-Time,6023
11499,Deborah,Cooper,deborah.cooper@globaltech.com,Strategy,Product Manager,2015-02-19,Spain,Contractor,4427
11500,Amy,Harris,amy.harris@globaltech.com,Operations,HR Manager,2023-04-14,United States,Part-Time,2812
11501,Donna,Ramirez,donna.ramirez@globaltech.com,Human Resources,Marketing Manager,2015-11-03,France,Part-Time,10729
11502,Brenda,Reyes,brenda.reyes@globaltech.com,DevOps,Software Engineer,2023-09-05,United Kingdom,Part-Time,
11503,Jacob,Cooper,jacob.cooper@globaltech.com,Communications,HR Manager,2015-02-22,Netherlands,Contractor,3924
11504,Susan,Garrison,susan.garrison@globaltech.com,Business Development,Controller,2016-08-15,France,Contractor,14370
11505,Ryan,Miller,ryan.miller@globaltech.com,Marketing,Data Analyst,2018-12-31,Japan,Part-Time,3008
11506,Jose,Rodriguez,jose.rodriguez@globaltech.com,Customer Success,Marketing Specialist,2024-09-21,Switzerland,Part-Time,9334
11507,Joshua,Campbell,joshua.campbell@globaltech.com,Quality Assurance,Software Engineer,2023-08-06,Singapore,Contractor,10869
11508,Deborah,Gordon,deborah.gordon@globaltech.com,Engineering,HR Specialist,2020-06-07,Canada,Full-Time,6142
11509,Donna,Russell,donna.russell@globaltech.com,Information Technology,Marketing Manager,2016-07-19,Canada,Part-Time,13861
11510,David,Hernandez,david.hernandez@globaltech.com,Manufacturing,Software Engineer,2018-01-30,Switzerland,Full-Time,1372
11511,Sandra,Gomez,sandra.gomez@globaltech.com,Communications,Staff Engineer,2020-10-10,India,Full-Time,13533
11512,Dennis,Phillips,dennis.phillips@globaltech.com,Sales,Consultant,2024-04-19,Germany,Part-Time,12704
11513,Shirley,Burns,shirley.burns@globaltech.com,Quality Assurance,Sales Director,2021-05-01,China,Contractor,7433
11514,Emily,Burns,emily.burns@globaltech.com,Supply Chain,Analyst,2018-08-24,India,Part-Time,14704
11515,Debra,Parker,debra.parker@globaltech.com,Human Resources,Marketing Manager,2021-09-05,Netherlands,Part-Time,9334
11516,Gregory,Knox,gregory.knox@globaltech.com,Operations,Operations Manager,2023-09-30,Mexico,Full-Time,14490
11517,Shirley,Reeves,shirley.reeves@globaltech.com,Human Resources,Operations Manager,2020-06-30,Hong Kong,Contractor,
11518,Amy,Smith,amy.smith@globaltech.com,Sales,Project Manager,2021-01-09,Spain,Contractor,7823
11519,Jennifer,Collins,jennifer.collins@globaltech.com,Communications,Senior Product Manager,2023-12-24,Ireland,Full-Time,
11520,Samantha,Fox,samantha.fox@globaltech.com,Marketing,Solutions Architect,2015-05-29,Netherlands,Full-Time,14881
11521,Adam,Scott,adam.scott@globaltech.com,Engineering,Analyst,2023-04-29,United States,Contractor,9822
11522,Karen,Shelton,karen.shelton@globaltech.com,Information Technology,Senior Software Engineer,2020-09-01,United Kingdom,Contractor,14564
11523,Margaret,Cooper,margaret.cooper@globaltech.com,Manufacturing,Accountant,2022-08-14,Netherlands,Contractor,10730
11524,Nicole,Allen,nicole.allen@globaltech.com,Customer Success,Marketing Specialist,2023-01-15,Sweden,Full-Time,13722
11525,Dennis,Phillips,dennis.phillips@globaltech.com,Customer Success,QA Lead,2023-02-16,China,Part-Time,
11526,Dennis,Rodriguez,dennis.rodriguez@globaltech.com,Information Technology,Data Analyst,2022-03-31,Mexico,Part-Time,7320
11527,Donald,Nickerson,donald.nickerson@globaltech.com,Operations,Senior Product Manager,2021-11-23,Netherlands,Full-Time,1372
11528,Kathleen,Lopez,kathleen.lopez@globaltech.com,Product,Quality Assurance Engineer,2017-10-13,Ireland,Full-Time,1285
11529,Larry,Burns,larry.burns@globaltech.com,DevOps,Software Engineer,2015-09-01,Australia,Contractor,8457
11530,Stephen,Wilson,stephen.wilson@globaltech.com,Business Development,Data Engineer,2024-08-03,Germany,Contractor,10729
11531,Daniel,Perez,daniel.perez@globaltech.com,,Software Engineer,2019-04-01,South Korea,Full-Time,1372
11532,Angela,Reeves,angela.reeves@globaltech.com,Supply Chain,Operations Manager,2015-03-31,Hong Kong,Part-Time,831
11533,Sharon,Sanchez,sharon.sanchez@globaltech.com,Product,Marketing Manager,2018-04-26,Hong Kong,Contractor,5931
11534,Gregory,Williams,gregory.williams@globaltech.com,Information Technology,Senior Product Manager,2019-03-07,Switzerland,Full-Time,2287
11535,Rachel,Harris,rachel.harris@globaltech.com,Customer Success,QA Lead,2015-04-30,Brazil,Full-Time,5235
11536,Jerry,Harris,jerry.harris@globaltech.com,Strategy,Business Analyst,2021-02-04,Hong Kong,Full-Time,14143
11537,Patricia,Perez,patricia.perez@globaltech.com,Information Technology,Software Engineer,2019-11-14,Italy,Part-Time,5055
11538,Anthony,Mason,anthony.mason@globaltech.com,Legal,HR Manager,2020-10-16,Italy,Full-Time,13631
11539,Shirley,Russell,shirley.russell@globaltech.com,Strategy,Quality Assurance Engineer,2024-04-20,Mexico,Full-Time,1344
11540,Alexander,Fox,alexander.fox@globaltech.com,Information Technology,Project Manager,2020-09-06,Brazil,Contractor,276
11541,Jose,Robinson,jose.robinson@globaltech.com,Human Resources,Marketing Manager,2024-05-27,Canada,Part-Time,2980
11542,Daniel,Allen,daniel.allen@globaltech.com,Quality Assurance,Financial Analyst,2021-05-14,United Kingdom,Full-Time,9013
11543,Carolyn,Walker,carolyn.walker@globaltech.com,Customer Success,Data Analyst,2023-08-23,Spain,Part-Time,5939
11544,Benjamin,Hicks,benjamin.hicks@globaltech.com,Business Development,HR Manager,2023-02-11,Switzerland,Contractor,
11545,Aaron,Price,aaron.price@globaltech.com,Customer Success,Product Manager,2024-04-22,Spain,Part-Time,1332
11546,Lisa,Smith,lisa.smith@globaltech.com,Data Science,Operations Manager,2018-03-01,Australia,Contractor,9680
11547,Jeffrey,Brown,jeffrey.brown@globaltech.com,Communications,Data Analyst,2024-03-08,Japan,Contractor,1590
11548,Nancy,Burns,nancy.burns@globaltech.com,DevOps,Senior Software Engineer,2021-02-16,Japan,Contractor,2568
11549,Susan,Burns,susan.burns@globaltech.com,Operations,Controller,2017-12-28,Spain,Contractor,4723
11550,Robert,Peterson,robert.peterson@globaltech.com,Manufacturing,Senior Software Engineer,2020-05-04,Spain,Part-Time,8595
11551,Kathleen,Peterson,kathleen.peterson@globaltech.com,Supply Chain,QA Lead,2020-09-08,Sweden,Contractor,13966
11552,Barbara,Brown,barbara.brown@globaltech.com,DevOps,Account Executive,2015-10-03,Japan,Contractor,3173
11553,Stephanie,Edwards,stephanie.edwards@globaltech.com,Operations,Operations Manager,2017-04-28,Australia,Full-Time,7527
11554,Sandra,Brown,sandra.brown@globaltech.com,Strategy,HR Manager,2016-11-26,Hong Kong,Part-Time,3213
11555,Patrick,Porter,patrick.porter@globaltech.com,Marketing,Consultant,2019-11-29,Australia,Part-Time,10397
11556,Kenneth,Jones,kenneth.jones@globaltech.com,Sales,Financial Analyst,2020-11-10,China,Full-Time,14021
11557,Patrick,Porter,patrick.porter@globaltech.com,Quality Assurance,Consultant,2018-03-28,Hong Kong,Part-Time,4129
11558,Samantha,Johnson,samantha.johnson@globaltech.com,Finance,Sales Director,2016-03-14,Italy,Full-Time,2812
11559,Michael,Bennett,michael.bennett@globaltech.com,Operations,Staff Engineer,2023-06-14,Japan,Full-Time,2938
11560,Peter,Lewis,peter.lewis@globaltech.com,Engineering,Operations Manager,2023-08-13,Germany,Contractor,11454
11561,Henry,Peterson,henry.peterson@globaltech.com,Sales,Operations Manager,2024-12-21,Brazil,Contractor,
11562,Janet,Russell,janet.russell@globaltech.com,DevOps,Senior Software Engineer,2017-12-28,France,Full-Time,6195
